value,length,kind
3.42965126,16,Symmetric encryption by Raspberry Pi
3.281831741,16,Symmetric encryption by Raspberry Pi
3.27205658,16,Symmetric encryption by Raspberry Pi
3.401994705,16,Symmetric encryption by Raspberry Pi
3.299713135,16,Symmetric encryption by Raspberry Pi
3.310918808,16,Symmetric encryption by Raspberry Pi
3.445386887,16,Symmetric encryption by Raspberry Pi
3.355741501,16,Symmetric encryption by Raspberry Pi
3.683805466,16,Symmetric encryption by Raspberry Pi
3.34405899,16,Symmetric encryption by Raspberry Pi
3.594636917,16,Symmetric encryption by Raspberry Pi
3.290653229,16,Symmetric encryption by Raspberry Pi
3.237009048,16,Symmetric encryption by Raspberry Pi
3.268480301,16,Symmetric encryption by Raspberry Pi
3.502845764,16,Symmetric encryption by Raspberry Pi
3.477334976,16,Symmetric encryption by Raspberry Pi
3.256797791,16,Symmetric encryption by Raspberry Pi
3.319740295,16,Symmetric encryption by Raspberry Pi
3.287553787,16,Symmetric encryption by Raspberry Pi
3.289699554,16,Symmetric encryption by Raspberry Pi
3.298997879,16,Symmetric encryption by Raspberry Pi
3.430366516,16,Symmetric encryption by Raspberry Pi
3.321409225,16,Symmetric encryption by Raspberry Pi
3.738164902,16,Symmetric encryption by Raspberry Pi
8.276224136,17,Symmetric encryption by Raspberry Pi
7.608890533,17,Symmetric encryption by Raspberry Pi
6.580114365,17,Symmetric encryption by Raspberry Pi
6.820201874,17,Symmetric encryption by Raspberry Pi
6.31570816,17,Symmetric encryption by Raspberry Pi
6.462574005,17,Symmetric encryption by Raspberry Pi
6.940126419,17,Symmetric encryption by Raspberry Pi
6.423473358,17,Symmetric encryption by Raspberry Pi
6.412506104,17,Symmetric encryption by Raspberry Pi
6.417036057,17,Symmetric encryption by Raspberry Pi
7.271766663,17,Symmetric encryption by Raspberry Pi
6.725311279,17,Symmetric encryption by Raspberry Pi
6.328105927,17,Symmetric encryption by Raspberry Pi
7.751941681,17,Symmetric encryption by Raspberry Pi
6.412267685,17,Symmetric encryption by Raspberry Pi
6.800413132,17,Symmetric encryption by Raspberry Pi
5.676984787,17,Symmetric encryption by Raspberry Pi
6.457567215,17,Symmetric encryption by Raspberry Pi
7.226705551,17,Symmetric encryption by Raspberry Pi
6.566286087,17,Symmetric encryption by Raspberry Pi
6.539106369,17,Symmetric encryption by Raspberry Pi
7.119894028,17,Symmetric encryption by Raspberry Pi
7.449626923,17,Symmetric encryption by Raspberry Pi
6.409645081,17,Symmetric encryption by Raspberry Pi
6.773233414,17,Symmetric encryption by Raspberry Pi
6.461143494,17,Symmetric encryption by Raspberry Pi
7.301568985,17,Symmetric encryption by Raspberry Pi
6.508111954,17,Symmetric encryption by Raspberry Pi
7.299184799,17,Symmetric encryption by Raspberry Pi
6.516218185,17,Symmetric encryption by Raspberry Pi
7.251977921,17,Symmetric encryption by Raspberry Pi
6.491422653,17,Symmetric encryption by Raspberry Pi
7.29393959,17,Symmetric encryption by Raspberry Pi
6.53386116,17,Symmetric encryption by Raspberry Pi
7.251024246,17,Symmetric encryption by Raspberry Pi
6.52384758,17,Symmetric encryption by Raspberry Pi
7.282972336,17,Symmetric encryption by Raspberry Pi
6.495475769,17,Symmetric encryption by Raspberry Pi
7.326126099,17,Symmetric encryption by Raspberry Pi
6.587743759,17,Symmetric encryption by Raspberry Pi
7.341146469,17,Symmetric encryption by Raspberry Pi
6.507873535,17,Symmetric encryption by Raspberry Pi
7.275104523,17,Symmetric encryption by Raspberry Pi
6.5305233,17,Symmetric encryption by Raspberry Pi
7.315158844,17,Symmetric encryption by Raspberry Pi
6.597518921,17,Symmetric encryption by Raspberry Pi
7.257223129,17,Symmetric encryption by Raspberry Pi
6.515741348,17,Symmetric encryption by Raspberry Pi
7.272958755,17,Symmetric encryption by Raspberry Pi
6.512403488,17,Symmetric encryption by Raspberry Pi
7.276058197,17,Symmetric encryption by Raspberry Pi
6.529092789,17,Symmetric encryption by Raspberry Pi
7.261037827,17,Symmetric encryption by Raspberry Pi
6.549358368,17,Symmetric encryption by Raspberry Pi
7.332324982,17,Symmetric encryption by Raspberry Pi
6.565570831,17,Symmetric encryption by Raspberry Pi
7.276296616,17,Symmetric encryption by Raspberry Pi
6.523609161,17,Symmetric encryption by Raspberry Pi
7.263422012,17,Symmetric encryption by Raspberry Pi
6.479501724,17,Symmetric encryption by Raspberry Pi
7.310152054,17,Symmetric encryption by Raspberry Pi
6.503105164,17,Symmetric encryption by Raspberry Pi
7.320642471,17,Symmetric encryption by Raspberry Pi
6.548643112,17,Symmetric encryption by Raspberry Pi
7.253408432,17,Symmetric encryption by Raspberry Pi
6.486654282,17,Symmetric encryption by Raspberry Pi
7.299900055,17,Symmetric encryption by Raspberry Pi
6.444215775,17,Symmetric encryption by Raspberry Pi
7.274627686,17,Symmetric encryption by Raspberry Pi
6.503343582,17,Symmetric encryption by Raspberry Pi
7.260322571,17,Symmetric encryption by Raspberry Pi
6.552696228,17,Symmetric encryption by Raspberry Pi
7.274866104,17,Symmetric encryption by Raspberry Pi
6.484746933,17,Symmetric encryption by Raspberry Pi
7.19499588,17,Symmetric encryption by Raspberry Pi
6.503820419,17,Symmetric encryption by Raspberry Pi
7.2722435,17,Symmetric encryption by Raspberry Pi
6.453037262,17,Symmetric encryption by Raspberry Pi
7.263660431,17,Symmetric encryption by Raspberry Pi
6.505250931,17,Symmetric encryption by Raspberry Pi
7.249832153,17,Symmetric encryption by Raspberry Pi
6.471157074,17,Symmetric encryption by Raspberry Pi
7.232666016,17,Symmetric encryption by Raspberry Pi
6.470441818,17,Symmetric encryption by Raspberry Pi
7.258415222,17,Symmetric encryption by Raspberry Pi
7.128000259,17,Symmetric encryption by Raspberry Pi
7.280349731,17,Symmetric encryption by Raspberry Pi
6.499052048,17,Symmetric encryption by Raspberry Pi
7.2889328,17,Symmetric encryption by Raspberry Pi
6.504297256,17,Symmetric encryption by Raspberry Pi
7.251262665,17,Symmetric encryption by Raspberry Pi
6.535768509,17,Symmetric encryption by Raspberry Pi
7.284879684,17,Symmetric encryption by Raspberry Pi
6.498336792,17,Symmetric encryption by Raspberry Pi
7.192850113,17,Symmetric encryption by Raspberry Pi
6.445884705,17,Symmetric encryption by Raspberry Pi
7.197141647,17,Symmetric encryption by Raspberry Pi
6.475687027,17,Symmetric encryption by Raspberry Pi
7.242679596,17,Symmetric encryption by Raspberry Pi
16.6554451,18,Symmetric encryption by Raspberry Pi
16.69621468,18,Symmetric encryption by Raspberry Pi
18.10526848,18,Symmetric encryption by Raspberry Pi
15.44189453,18,Symmetric encryption by Raspberry Pi
17.01116562,18,Symmetric encryption by Raspberry Pi
15.46645164,18,Symmetric encryption by Raspberry Pi
16.78752899,18,Symmetric encryption by Raspberry Pi
15.5506134,18,Symmetric encryption by Raspberry Pi
16.79801941,18,Symmetric encryption by Raspberry Pi
15.48528671,18,Symmetric encryption by Raspberry Pi
16.80254936,18,Symmetric encryption by Raspberry Pi
15.48409462,18,Symmetric encryption by Raspberry Pi
16.78824425,18,Symmetric encryption by Raspberry Pi
15.51508904,18,Symmetric encryption by Raspberry Pi
16.84308052,18,Symmetric encryption by Raspberry Pi
15.60926437,18,Symmetric encryption by Raspberry Pi
16.74318314,18,Symmetric encryption by Raspberry Pi
15.43498039,18,Symmetric encryption by Raspberry Pi
16.86120033,18,Symmetric encryption by Raspberry Pi
16.85881615,18,Symmetric encryption by Raspberry Pi
15.58613777,18,Symmetric encryption by Raspberry Pi
16.92485809,18,Symmetric encryption by Raspberry Pi
15.48719406,18,Symmetric encryption by Raspberry Pi
16.93964005,18,Symmetric encryption by Raspberry Pi
15.55895805,18,Symmetric encryption by Raspberry Pi
16.88957214,18,Symmetric encryption by Raspberry Pi
15.54107666,18,Symmetric encryption by Raspberry Pi
16.91770554,18,Symmetric encryption by Raspberry Pi
15.52796364,18,Symmetric encryption by Raspberry Pi
16.93511009,18,Symmetric encryption by Raspberry Pi
15.49720764,18,Symmetric encryption by Raspberry Pi
16.94059372,18,Symmetric encryption by Raspberry Pi
15.52009583,18,Symmetric encryption by Raspberry Pi
16.95585251,18,Symmetric encryption by Raspberry Pi
15.54560661,18,Symmetric encryption by Raspberry Pi
16.93439484,18,Symmetric encryption by Raspberry Pi
15.59281349,18,Symmetric encryption by Raspberry Pi
16.9699192,18,Symmetric encryption by Raspberry Pi
15.5248642,18,Symmetric encryption by Raspberry Pi
16.8530941,18,Symmetric encryption by Raspberry Pi
15.62428474,18,Symmetric encryption by Raspberry Pi
16.92771912,18,Symmetric encryption by Raspberry Pi
15.52343369,18,Symmetric encryption by Raspberry Pi
16.96491241,18,Symmetric encryption by Raspberry Pi
15.47646523,18,Symmetric encryption by Raspberry Pi
16.94464684,18,Symmetric encryption by Raspberry Pi
15.5248642,18,Symmetric encryption by Raspberry Pi
17.51542091,18,Symmetric encryption by Raspberry Pi
15.50531387,18,Symmetric encryption by Raspberry Pi
16.86358452,18,Symmetric encryption by Raspberry Pi
29.66427803,18,Symmetric encryption by Raspberry Pi
16.99757576,18,Symmetric encryption by Raspberry Pi
15.50340652,18,Symmetric encryption by Raspberry Pi
16.9210434,18,Symmetric encryption by Raspberry Pi
15.51175117,18,Symmetric encryption by Raspberry Pi
17.00925827,18,Symmetric encryption by Raspberry Pi
15.49696922,18,Symmetric encryption by Raspberry Pi
17.01998711,18,Symmetric encryption by Raspberry Pi
16.1151886,18,Symmetric encryption by Raspberry Pi
16.94202423,18,Symmetric encryption by Raspberry Pi
15.58661461,18,Symmetric encryption by Raspberry Pi
16.95132256,18,Symmetric encryption by Raspberry Pi
15.50149918,18,Symmetric encryption by Raspberry Pi
16.97516441,18,Symmetric encryption by Raspberry Pi
15.57278633,18,Symmetric encryption by Raspberry Pi
16.94417,18,Symmetric encryption by Raspberry Pi
15.50364494,18,Symmetric encryption by Raspberry Pi
16.92247391,18,Symmetric encryption by Raspberry Pi
15.51222801,18,Symmetric encryption by Raspberry Pi
16.92128181,18,Symmetric encryption by Raspberry Pi
15.52534103,18,Symmetric encryption by Raspberry Pi
16.95847511,18,Symmetric encryption by Raspberry Pi
15.54608345,18,Symmetric encryption by Raspberry Pi
16.89338684,18,Symmetric encryption by Raspberry Pi
15.62929153,18,Symmetric encryption by Raspberry Pi
17.02880859,18,Symmetric encryption by Raspberry Pi
15.56444168,18,Symmetric encryption by Raspberry Pi
16.79849625,18,Symmetric encryption by Raspberry Pi
15.5107975,18,Symmetric encryption by Raspberry Pi
16.93081856,18,Symmetric encryption by Raspberry Pi
15.49839973,18,Symmetric encryption by Raspberry Pi
16.92676544,18,Symmetric encryption by Raspberry Pi
15.56539536,18,Symmetric encryption by Raspberry Pi
16.97444916,18,Symmetric encryption by Raspberry Pi
15.50149918,18,Symmetric encryption by Raspberry Pi
16.88599586,18,Symmetric encryption by Raspberry Pi
15.53916931,18,Symmetric encryption by Raspberry Pi
16.94059372,18,Symmetric encryption by Raspberry Pi
15.45810699,18,Symmetric encryption by Raspberry Pi
16.92056656,18,Symmetric encryption by Raspberry Pi
15.58542252,18,Symmetric encryption by Raspberry Pi
16.88885689,18,Symmetric encryption by Raspberry Pi
15.50960541,18,Symmetric encryption by Raspberry Pi
16.9005394,18,Symmetric encryption by Raspberry Pi
15.57993889,18,Symmetric encryption by Raspberry Pi
16.92295074,18,Symmetric encryption by Raspberry Pi
15.51795006,18,Symmetric encryption by Raspberry Pi
16.91055298,18,Symmetric encryption by Raspberry Pi
15.57588577,18,Symmetric encryption by Raspberry Pi
38.35916519,19,Symmetric encryption by Raspberry Pi
38.50531578,19,Symmetric encryption by Raspberry Pi
38.40947151,19,Symmetric encryption by Raspberry Pi
38.46120834,19,Symmetric encryption by Raspberry Pi
38.39612007,19,Symmetric encryption by Raspberry Pi
38.4016037,19,Symmetric encryption by Raspberry Pi
38.42139244,19,Symmetric encryption by Raspberry Pi
38.40947151,19,Symmetric encryption by Raspberry Pi
38.48934174,19,Symmetric encryption by Raspberry Pi
38.36965561,19,Symmetric encryption by Raspberry Pi
38.45453262,19,Symmetric encryption by Raspberry Pi
38.34533691,19,Symmetric encryption by Raspberry Pi
38.4042263,19,Symmetric encryption by Raspberry Pi
38.3336544,19,Symmetric encryption by Raspberry Pi
38.29646111,19,Symmetric encryption by Raspberry Pi
38.49244118,19,Symmetric encryption by Raspberry Pi
38.36846352,19,Symmetric encryption by Raspberry Pi
38.33842278,19,Symmetric encryption by Raspberry Pi
38.43450546,19,Symmetric encryption by Raspberry Pi
38.32292557,19,Symmetric encryption by Raspberry Pi
40.75551033,19,Symmetric encryption by Raspberry Pi
38.42449188,19,Symmetric encryption by Raspberry Pi
38.31934929,19,Symmetric encryption by Raspberry Pi
38.36560249,19,Symmetric encryption by Raspberry Pi
38.45953941,19,Symmetric encryption by Raspberry Pi
39.06488419,19,Symmetric encryption by Raspberry Pi
38.32602501,19,Symmetric encryption by Raspberry Pi
39.03794289,19,Symmetric encryption by Raspberry Pi
38.35320473,19,Symmetric encryption by Raspberry Pi
38.34581375,19,Symmetric encryption by Raspberry Pi
38.47837448,19,Symmetric encryption by Raspberry Pi
38.38968277,19,Symmetric encryption by Raspberry Pi
38.37680817,19,Symmetric encryption by Raspberry Pi
38.38157654,19,Symmetric encryption by Raspberry Pi
38.29312325,19,Symmetric encryption by Raspberry Pi
38.48528862,19,Symmetric encryption by Raspberry Pi
38.61522675,19,Symmetric encryption by Raspberry Pi
43.92385483,19,Symmetric encryption by Raspberry Pi
38.49244118,19,Symmetric encryption by Raspberry Pi
38.52701187,19,Symmetric encryption by Raspberry Pi
38.49864006,19,Symmetric encryption by Raspberry Pi
40.98439217,19,Symmetric encryption by Raspberry Pi
38.12003136,19,Symmetric encryption by Raspberry Pi
38.32364082,19,Symmetric encryption by Raspberry Pi
39.06559944,19,Symmetric encryption by Raspberry Pi
41.12958908,19,Symmetric encryption by Raspberry Pi
38.18631172,19,Symmetric encryption by Raspberry Pi
38.40637207,19,Symmetric encryption by Raspberry Pi
39.52980042,19,Symmetric encryption by Raspberry Pi
38.42282295,19,Symmetric encryption by Raspberry Pi
38.57398033,19,Symmetric encryption by Raspberry Pi
38.3169651,19,Symmetric encryption by Raspberry Pi
38.36941719,19,Symmetric encryption by Raspberry Pi
38.3412838,19,Symmetric encryption by Raspberry Pi
38.55609894,19,Symmetric encryption by Raspberry Pi
38.27953339,19,Symmetric encryption by Raspberry Pi
38.33770752,19,Symmetric encryption by Raspberry Pi
38.46025467,19,Symmetric encryption by Raspberry Pi
38.35368156,19,Symmetric encryption by Raspberry Pi
38.4144783,19,Symmetric encryption by Raspberry Pi
38.44952583,19,Symmetric encryption by Raspberry Pi
38.50245476,19,Symmetric encryption by Raspberry Pi
38.37251663,19,Symmetric encryption by Raspberry Pi
38.46931458,19,Symmetric encryption by Raspberry Pi
38.41304779,19,Symmetric encryption by Raspberry Pi
38.03277016,19,Symmetric encryption by Raspberry Pi
38.2027626,19,Symmetric encryption by Raspberry Pi
38.27214241,19,Symmetric encryption by Raspberry Pi
38.19823265,19,Symmetric encryption by Raspberry Pi
38.35105896,19,Symmetric encryption by Raspberry Pi
38.39659691,19,Symmetric encryption by Raspberry Pi
38.47098351,19,Symmetric encryption by Raspberry Pi
38.4478569,19,Symmetric encryption by Raspberry Pi
38.50603104,19,Symmetric encryption by Raspberry Pi
38.45572472,19,Symmetric encryption by Raspberry Pi
38.32578659,19,Symmetric encryption by Raspberry Pi
38.14768791,19,Symmetric encryption by Raspberry Pi
38.26355934,19,Symmetric encryption by Raspberry Pi
38.45238686,19,Symmetric encryption by Raspberry Pi
38.39898109,19,Symmetric encryption by Raspberry Pi
38.38324547,19,Symmetric encryption by Raspberry Pi
38.37275505,19,Symmetric encryption by Raspberry Pi
38.41614723,19,Symmetric encryption by Raspberry Pi
38.39874268,19,Symmetric encryption by Raspberry Pi
38.48481178,19,Symmetric encryption by Raspberry Pi
38.36846352,19,Symmetric encryption by Raspberry Pi
38.50054741,19,Symmetric encryption by Raspberry Pi
38.52677345,19,Symmetric encryption by Raspberry Pi
38.49935532,19,Symmetric encryption by Raspberry Pi
38.31243515,19,Symmetric encryption by Raspberry Pi
38.29789162,19,Symmetric encryption by Raspberry Pi
38.34152222,19,Symmetric encryption by Raspberry Pi
38.51270676,19,Symmetric encryption by Raspberry Pi
38.59090805,19,Symmetric encryption by Raspberry Pi
38.96045685,19,Symmetric encryption by Raspberry Pi
1.573085785,6,Hybrid encryption by Raspberry Pi
0.944137573,6,Hybrid encryption by Raspberry Pi
0.94628334,6,Hybrid encryption by Raspberry Pi
1.763105392,6,Hybrid encryption by Raspberry Pi
1.042604446,6,Hybrid encryption by Raspberry Pi
1.03020668,6,Hybrid encryption by Raspberry Pi
0.942230225,6,Hybrid encryption by Raspberry Pi
1.730680466,6,Hybrid encryption by Raspberry Pi
0.937223434,6,Hybrid encryption by Raspberry Pi
0.945091248,6,Hybrid encryption by Raspberry Pi
0.978708267,6,Hybrid encryption by Raspberry Pi
1.583814621,6,Hybrid encryption by Raspberry Pi
1.767635345,6,Hybrid encryption by Raspberry Pi
1.687288284,6,Hybrid encryption by Raspberry Pi
0.997066498,6,Hybrid encryption by Raspberry Pi
1.770734787,6,Hybrid encryption by Raspberry Pi
1.717805862,6,Hybrid encryption by Raspberry Pi
0.944375992,6,Hybrid encryption by Raspberry Pi
1.165628433,6,Hybrid encryption by Raspberry Pi
1.847982407,6,Hybrid encryption by Raspberry Pi
1.541614532,6,Hybrid encryption by Raspberry Pi
1.652479172,6,Hybrid encryption by Raspberry Pi
0.955104828,6,Hybrid encryption by Raspberry Pi
1.041889191,6,Hybrid encryption by Raspberry Pi
0.928878784,6,Hybrid encryption by Raspberry Pi
0.937461853,6,Hybrid encryption by Raspberry Pi
0.946521759,6,Hybrid encryption by Raspberry Pi
1.729249954,6,Hybrid encryption by Raspberry Pi
1.003742218,6,Hybrid encryption by Raspberry Pi
1.722574234,6,Hybrid encryption by Raspberry Pi
1.544237137,6,Hybrid encryption by Raspberry Pi
1.59740448,6,Hybrid encryption by Raspberry Pi
0.956058502,6,Hybrid encryption by Raspberry Pi
0.928401947,6,Hybrid encryption by Raspberry Pi
0.945329666,6,Hybrid encryption by Raspberry Pi
0.946760178,6,Hybrid encryption by Raspberry Pi
1.07216835,6,Hybrid encryption by Raspberry Pi
1.717329025,6,Hybrid encryption by Raspberry Pi
0.945806503,6,Hybrid encryption by Raspberry Pi
0.932693481,6,Hybrid encryption by Raspberry Pi
1.769304276,6,Hybrid encryption by Raspberry Pi
1.022815704,6,Hybrid encryption by Raspberry Pi
1.574993134,6,Hybrid encryption by Raspberry Pi
1.067399979,6,Hybrid encryption by Raspberry Pi
1.383304596,6,Hybrid encryption by Raspberry Pi
0.947475433,6,Hybrid encryption by Raspberry Pi
0.950574875,6,Hybrid encryption by Raspberry Pi
0.946998596,6,Hybrid encryption by Raspberry Pi
1.812458038,6,Hybrid encryption by Raspberry Pi
0.962495804,6,Hybrid encryption by Raspberry Pi
1.524925232,7,Hybrid encryption by Raspberry Pi
0.933408737,7,Hybrid encryption by Raspberry Pi
1.228809357,7,Hybrid encryption by Raspberry Pi
1.043558121,7,Hybrid encryption by Raspberry Pi
1.011610031,7,Hybrid encryption by Raspberry Pi
0.979423523,7,Hybrid encryption by Raspberry Pi
0.927686691,7,Hybrid encryption by Raspberry Pi
1.720190048,7,Hybrid encryption by Raspberry Pi
0.928640366,7,Hybrid encryption by Raspberry Pi
0.973463058,7,Hybrid encryption by Raspberry Pi
0.925302505,7,Hybrid encryption by Raspberry Pi
1.536846161,7,Hybrid encryption by Raspberry Pi
1.814603806,7,Hybrid encryption by Raspberry Pi
1.558542252,7,Hybrid encryption by Raspberry Pi
1.038312912,7,Hybrid encryption by Raspberry Pi
1.722812653,7,Hybrid encryption by Raspberry Pi
2.919912338,7,Hybrid encryption by Raspberry Pi
0.928401947,7,Hybrid encryption by Raspberry Pi
1.211643219,7,Hybrid encryption by Raspberry Pi
1.830816269,7,Hybrid encryption by Raspberry Pi
1.532316208,7,Hybrid encryption by Raspberry Pi
1.756191254,7,Hybrid encryption by Raspberry Pi
0.931739807,7,Hybrid encryption by Raspberry Pi
0.972747803,7,Hybrid encryption by Raspberry Pi
0.950574875,7,Hybrid encryption by Raspberry Pi
1.004934311,7,Hybrid encryption by Raspberry Pi
0.934362411,7,Hybrid encryption by Raspberry Pi
1.715898514,7,Hybrid encryption by Raspberry Pi
0.998497009,7,Hybrid encryption by Raspberry Pi
1.820087433,7,Hybrid encryption by Raspberry Pi
1.584529877,7,Hybrid encryption by Raspberry Pi
1.535654068,7,Hybrid encryption by Raspberry Pi
0.933170319,7,Hybrid encryption by Raspberry Pi
0.936031342,7,Hybrid encryption by Raspberry Pi
0.929832458,7,Hybrid encryption by Raspberry Pi
0.936985016,7,Hybrid encryption by Raspberry Pi
1.080751419,7,Hybrid encryption by Raspberry Pi
1.816511154,7,Hybrid encryption by Raspberry Pi
0.93460083,7,Hybrid encryption by Raspberry Pi
0.92959404,7,Hybrid encryption by Raspberry Pi
1.741886139,7,Hybrid encryption by Raspberry Pi
1.138210297,7,Hybrid encryption by Raspberry Pi
1.733541489,7,Hybrid encryption by Raspberry Pi
0.98657608,7,Hybrid encryption by Raspberry Pi
1.404285431,7,Hybrid encryption by Raspberry Pi
0.934123993,7,Hybrid encryption by Raspberry Pi
0.950098038,7,Hybrid encryption by Raspberry Pi
0.997304916,7,Hybrid encryption by Raspberry Pi
1.836299896,7,Hybrid encryption by Raspberry Pi
0.992298126,7,Hybrid encryption by Raspberry Pi
1.585960388,8,Hybrid encryption by Raspberry Pi
0.993013382,8,Hybrid encryption by Raspberry Pi
1.07550621,8,Hybrid encryption by Raspberry Pi
0.956773758,8,Hybrid encryption by Raspberry Pi
0.949144363,8,Hybrid encryption by Raspberry Pi
0.946044922,8,Hybrid encryption by Raspberry Pi
0.934362411,8,Hybrid encryption by Raspberry Pi
1.77693367,8,Hybrid encryption by Raspberry Pi
0.933170319,8,Hybrid encryption by Raspberry Pi
0.970363617,8,Hybrid encryption by Raspberry Pi
10.94698906,8,Hybrid encryption by Raspberry Pi
1.541376114,8,Hybrid encryption by Raspberry Pi
1.743555069,8,Hybrid encryption by Raspberry Pi
1.549243927,8,Hybrid encryption by Raspberry Pi
0.957250595,8,Hybrid encryption by Raspberry Pi
1.732826233,8,Hybrid encryption by Raspberry Pi
1.877784729,8,Hybrid encryption by Raspberry Pi
0.933885574,8,Hybrid encryption by Raspberry Pi
0.987768173,8,Hybrid encryption by Raspberry Pi
1.997947693,8,Hybrid encryption by Raspberry Pi
1.565217972,8,Hybrid encryption by Raspberry Pi
1.737594604,8,Hybrid encryption by Raspberry Pi
0.936031342,8,Hybrid encryption by Raspberry Pi
0.946044922,8,Hybrid encryption by Raspberry Pi
0.933170319,8,Hybrid encryption by Raspberry Pi
1.035451889,8,Hybrid encryption by Raspberry Pi
0.934839249,8,Hybrid encryption by Raspberry Pi
2.091884613,8,Hybrid encryption by Raspberry Pi
0.948905945,8,Hybrid encryption by Raspberry Pi
1.745700836,8,Hybrid encryption by Raspberry Pi
1.572132111,8,Hybrid encryption by Raspberry Pi
1.588344574,8,Hybrid encryption by Raspberry Pi
0.933647156,8,Hybrid encryption by Raspberry Pi
0.931024551,8,Hybrid encryption by Raspberry Pi
0.933408737,8,Hybrid encryption by Raspberry Pi
0.941514969,8,Hybrid encryption by Raspberry Pi
0.958681107,8,Hybrid encryption by Raspberry Pi
1.857042313,8,Hybrid encryption by Raspberry Pi
0.931739807,8,Hybrid encryption by Raspberry Pi
0.967025757,8,Hybrid encryption by Raspberry Pi
1.782417297,8,Hybrid encryption by Raspberry Pi
3.244161606,8,Hybrid encryption by Raspberry Pi
1.640319824,8,Hybrid encryption by Raspberry Pi
0.949621201,8,Hybrid encryption by Raspberry Pi
1.391410828,8,Hybrid encryption by Raspberry Pi
0.935792923,8,Hybrid encryption by Raspberry Pi
0.93793869,8,Hybrid encryption by Raspberry Pi
0.977754593,8,Hybrid encryption by Raspberry Pi
1.753330231,8,Hybrid encryption by Raspberry Pi
0.972032547,8,Hybrid encryption by Raspberry Pi
1.675128937,9,Hybrid encryption by Raspberry Pi
0.986099243,9,Hybrid encryption by Raspberry Pi
1.523256302,9,Hybrid encryption by Raspberry Pi
0.952959061,9,Hybrid encryption by Raspberry Pi
0.948190689,9,Hybrid encryption by Raspberry Pi
0.965356827,9,Hybrid encryption by Raspberry Pi
0.97155571,9,Hybrid encryption by Raspberry Pi
1.911401749,9,Hybrid encryption by Raspberry Pi
0.943183899,9,Hybrid encryption by Raspberry Pi
0.987768173,9,Hybrid encryption by Raspberry Pi
0.961303711,9,Hybrid encryption by Raspberry Pi
1.687049866,9,Hybrid encryption by Raspberry Pi
1.752138138,9,Hybrid encryption by Raspberry Pi
1.566886902,9,Hybrid encryption by Raspberry Pi
1.030683517,9,Hybrid encryption by Raspberry Pi
1.748085022,9,Hybrid encryption by Raspberry Pi
1.794815063,9,Hybrid encryption by Raspberry Pi
0.94461441,9,Hybrid encryption by Raspberry Pi
0.961780548,9,Hybrid encryption by Raspberry Pi
1.53875351,9,Hybrid encryption by Raspberry Pi
1.58572197,9,Hybrid encryption by Raspberry Pi
1.799821854,9,Hybrid encryption by Raspberry Pi
0.945806503,9,Hybrid encryption by Raspberry Pi
0.978946686,9,Hybrid encryption by Raspberry Pi
0.943660736,9,Hybrid encryption by Raspberry Pi
0.951766968,9,Hybrid encryption by Raspberry Pi
1.109600067,9,Hybrid encryption by Raspberry Pi
1.766204834,9,Hybrid encryption by Raspberry Pi
0.950813293,9,Hybrid encryption by Raspberry Pi
1.763343811,9,Hybrid encryption by Raspberry Pi
1.560211182,9,Hybrid encryption by Raspberry Pi
1.555204391,9,Hybrid encryption by Raspberry Pi
0.94127655,9,Hybrid encryption by Raspberry Pi
0.973463058,9,Hybrid encryption by Raspberry Pi
0.965356827,9,Hybrid encryption by Raspberry Pi
0.943422318,9,Hybrid encryption by Raspberry Pi
0.980854034,9,Hybrid encryption by Raspberry Pi
1.752138138,9,Hybrid encryption by Raspberry Pi
0.941038132,9,Hybrid encryption by Raspberry Pi
1.022577286,9,Hybrid encryption by Raspberry Pi
1.759290695,9,Hybrid encryption by Raspberry Pi
1.202344894,9,Hybrid encryption by Raspberry Pi
1.765727997,9,Hybrid encryption by Raspberry Pi
0.94461441,9,Hybrid encryption by Raspberry Pi
1.440048218,9,Hybrid encryption by Raspberry Pi
0.945329666,9,Hybrid encryption by Raspberry Pi
0.941514969,9,Hybrid encryption by Raspberry Pi
0.94628334,9,Hybrid encryption by Raspberry Pi
1.777648926,9,Hybrid encryption by Raspberry Pi
0.946760178,9,Hybrid encryption by Raspberry Pi
1.636505127,10,Hybrid encryption by Raspberry Pi
0.958442688,10,Hybrid encryption by Raspberry Pi
1.115083694,10,Hybrid encryption by Raspberry Pi
1.15776062,10,Hybrid encryption by Raspberry Pi
0.964641571,10,Hybrid encryption by Raspberry Pi
1.02519989,10,Hybrid encryption by Raspberry Pi
0.968694687,10,Hybrid encryption by Raspberry Pi
1.846551895,10,Hybrid encryption by Raspberry Pi
0.961303711,10,Hybrid encryption by Raspberry Pi
0.967502594,10,Hybrid encryption by Raspberry Pi
0.962018967,10,Hybrid encryption by Raspberry Pi
1.642942429,10,Hybrid encryption by Raspberry Pi
1.774787903,10,Hybrid encryption by Raspberry Pi
1.582384109,10,Hybrid encryption by Raspberry Pi
0.978946686,10,Hybrid encryption by Raspberry Pi
1.772403717,10,Hybrid encryption by Raspberry Pi
1.801729202,10,Hybrid encryption by Raspberry Pi
0.996351242,10,Hybrid encryption by Raspberry Pi
0.964641571,10,Hybrid encryption by Raspberry Pi
1.580476761,10,Hybrid encryption by Raspberry Pi
1.604557037,10,Hybrid encryption by Raspberry Pi
